id|wallet_id|value|created_at|status
wa1386393696-bam-1736404514-1gC4mv|wa1386393696-bam|71.61|2025-01-09 06:35:14|Successful
wa1386393696-bam-1736622014-dd8eEt|wa1386393696-bam|173.83|2025-01-11 19:00:14|Successful
wa1386393696-bam-1736635488-FwDmP2|wa1386393696-bam|8.8|2025-01-11 22:44:48|Successful
wa1386393696-bam-1736402066-wFAyZ9|wa1386393696-bam|153.55|2025-01-09 05:54:26|Cancelled
wa1386393696-bam-1736491445-LBGpVB|wa1386393696-bam|109.94|2025-01-10 06:44:05|Successful
wa1386393696-bam-1736534343-fXAhGt|wa1386393696-bam|19.38|2025-01-10 18:39:03|Successful
wa1386393696-bam-1736673595-X8bOgs|wa1386393696-bam|33.14|2025-01-12 09:19:55|Successful
wa1386393696-bam-1736454468-xFjjlO|wa1386393696-bam|38.79|2025-01-09 20:27:48|Successful
wa1386393696-bam-1736695492-WhFCgo|wa1386393696-bam|51.68|2025-01-12 15:24:52|Successful
wa1386393696-bam-1736668255-IKE2vq|wa1386393696-bam|6.12|2025-01-12 07:50:55|Successful
wa1386393696-bam-1736487843-xDnhko|wa1386393696-bam|163.16|2025-01-10 05:44:03|Successful
wa1386393696-bam-1736685833-DHeA7y|wa1386393696-bam|71.39|2025-01-12 12:43:53|Successful
wa1386393696-bbd-1736576826-Kkhxan|wa1386393696-bbd|91.83|2025-01-11 06:27:06|Successful
wa1386393696-bbd-1735815395-Tlhauf|wa1386393696-bbd|113.85|2025-01-02 10:56:35|Successful
wa1386393696-bbd-1735926594-dGGWD0|wa1386393696-bbd|105.57|2025-01-03 17:49:54|Successful
wa1386393696-bbd-1735571161-TE47Nd|wa1386393696-bbd|28.97|2024-12-30 15:06:01|Successful
wa1386393696-bbd-1736600262-hGHbkI|wa1386393696-bbd|162.4|2025-01-11 12:57:42|Cancelled
wa1386393696-bbd-1736521912-Jt8HRA|wa1386393696-bbd|81.24|2025-01-10 15:11:52|Successful
wa1386393696-bbd-1736161699-ECcylG|wa1386393696-bbd|122.12|2025-01-06 11:08:19|Successful
wa1386393696-bbd-1735904589-AEgdLb|wa1386393696-bbd|65.83|2025-01-03 11:43:09|Cancelled
wa1386393696-bbd-1736198006-gG5TLy|wa1386393696-bbd|101.11|2025-01-06 21:13:26|Successful
wa1386393696-bbd-1736239530-TR6Acs|wa1386393696-bbd|95.16|2025-01-07 08:45:30|Successful
wa1386393696-bbd-1736291381-yJDA2D|wa1386393696-bbd|53.58|2025-01-07 23:09:41|Successful
wa1386393696-bbd-1736339483-Ifc7t0|wa1386393696-bbd|42.01|2025-01-08 12:31:23|Successful
wa1386393696-bbd-1735773788-0uxPNl|wa1386393696-bbd|83.78|2025-01-01 23:23:08|Successful
wa1386393696-bbd-1735944155-DwoQnw|wa1386393696-bbd|126.26|2025-01-03 22:42:35|Successful
wa1386393696-bbd-1736181772-Iuv0gZ|wa1386393696-bbd|13.14|2025-01-06 16:42:52|Successful
wa1386393696-bbd-1736396176-UDyjfw|wa1386393696-bbd|82.44|2025-01-09 04:16:16|Successful
wa1386393696-bbd-1736549680-DM4zzM|wa1386393696-bbd|184.84|2025-01-10 22:54:40|Successful
wa1386393696-bbd-1735519493-4c0icn|wa1386393696-bbd|90.83|2024-12-30 00:44:53|Successful
wa7375238433-lak-1735781912-BbNfuo|wa7375238433-lak|111.2|2025-01-02 01:38:32|Successful
wa7375238433-lak-1735354447-Xt4UbW|wa7375238433-lak|28.15|2024-12-28 02:54:07|Successful
wa7375238433-lak-1733313749-WR2IBd|wa7375238433-lak|154.51|2024-12-04 12:02:29|Successful
wa7375238433-lak-1730691380-igqp5w|wa7375238433-lak|2.67|2024-11-04 03:36:20|Successful
wa7375238433-lak-1734852393-2IZyFr|wa7375238433-lak|130.71|2024-12-22 07:26:33|Successful
wa7375238433-lak-1725003108-hDu5mY|wa7375238433-lak|43.81|2024-08-30 07:31:48|Successful
wa7375238433-lak-1732891436-QX1r7W|wa7375238433-lak|115.6|2024-11-29 14:43:56|Successful
wa7375238433-lak-1732471412-rYVpEZ|wa7375238433-lak|71.05|2024-11-24 18:03:32|Successful
wa7375238433-lak-1724158030-TqIhXN|wa7375238433-lak|44.68|2024-08-20 12:47:10|Successful
wa7375238433-lak-1722583776-H3BVz7|wa7375238433-lak|75.59|2024-08-02 07:29:36|Successful
wa7375238433-lak-1723056486-Sl9qu0|wa7375238433-lak|98.05|2024-08-07 18:48:06|Successful
wa7375238433-lak-1729673338-iMNBnV|wa7375238433-lak|30.56|2024-10-23 08:48:58|Successful
wa7375238433-lak-1734557163-2Ao50I|wa7375238433-lak|37.52|2024-12-18 21:26:03|Successful
wa7375238433-lak-1721899339-qkqRuE|wa7375238433-lak|55.15|2024-07-25 09:22:19|Successful
wa7375238433-lak-1729743273-KF56Ab|wa7375238433-lak|19.32|2024-10-24 04:14:33|Successful
wa7375238433-lak-1735144403-HrRgIF|wa7375238433-lak|64.64|2024-12-25 16:33:23|Successful
wa7375238433-lak-1731775476-BX2Z3X|wa7375238433-lak|197.54|2024-11-16 16:44:36|Successful
wa7375238433-lak-1722147122-H8iTUT|wa7375238433-lak|180.69|2024-07-28 06:12:02|Successful
wa7375238433-lak-1724760818-syrHpC|wa7375238433-lak|166.82|2024-08-27 12:13:38|Successful
wa7375238433-lak-1724255627-FGzCF6|wa7375238433-lak|96.08|2024-08-21 15:53:47|Successful
wa7375238433-lak-1722320123-d5u7As|wa7375238433-lak|27.66|2024-07-30 06:15:23|Successful
wa7375238433-lak-1735086662-1p0JLR|wa7375238433-lak|37.5|2024-12-25 00:31:02|Successful
wa5613205787-hnl-1732958122-lX3A9P|wa5613205787-hnl|191.11|2024-11-30 09:15:22|Successful
wa5613205787-hnl-1729283482-4fBDLq|wa5613205787-hnl|154.3|2024-10-18 20:31:22|Successful
wa5613205787-hnl-1735105491-xbtjXb|wa5613205787-hnl|145.87|2024-12-25 05:44:51|Successful
wa5613205787-hnl-1733831281-fLR0vg|wa5613205787-hnl|181.22|2024-12-10 11:48:01|Successful
wa5613205787-hnl-1730732945-aVi9Os|wa5613205787-hnl|59.48|2024-11-04 15:09:05|Successful
wa5613205787-hnl-1736575898-Fqw5uK|wa5613205787-hnl|146.8|2025-01-11 06:11:38|Successful
wa5613205787-hnl-1734571173-NF8wKJ|wa5613205787-hnl|187.95|2024-12-19 01:19:33|Successful
wa5613205787-hnl-1732171019-8TYDn3|wa5613205787-hnl|10.54|2024-11-21 06:36:59|Successful
wa5613205787-hnl-1733893316-PV1VkP|wa5613205787-hnl|81.97|2024-12-11 05:01:56|Successful
wa5613205787-hnl-1736375012-1FNRCN|wa5613205787-hnl|64.76|2025-01-08 22:23:32|Successful
wa5613205787-hnl-1735699761-fa5vOw|wa5613205787-hnl|55.3|2025-01-01 02:49:21|Successful
wa5613205787-hnl-1732707649-okTHNQ|wa5613205787-hnl|127.13|2024-11-27 11:40:49|Successful
wa5613205787-hnl-1730698220-Ps3UJl|wa5613205787-hnl|79.12|2024-11-04 05:30:20|Successful
wa5613205787-hnl-1729163873-w8vtvc|wa5613205787-hnl|170.7|2024-10-17 11:17:53|Successful
wa5613205787-hnl-1731460953-hz63vO|wa5613205787-hnl|192.07|2024-11-13 01:22:33|Successful
wa5613205787-hnl-1729168954-2fsUfP|wa5613205787-hnl|189.25|2024-10-17 12:42:34|Successful
wa5613205787-hnl-1735838421-794Q4D|wa5613205787-hnl|109.29|2025-01-02 17:20:21|Successful
wa5613205787-hnl-1733270101-vAMZsT|wa5613205787-hnl|136.27|2024-12-03 23:55:01|Successful
wa5613205787-hnl-1736228109-fQW1Lh|wa5613205787-hnl|48.41|2025-01-07 05:35:09|Successful
wa5613205787-hnl-1735019598-U5d9Aa|wa5613205787-hnl|12.59|2024-12-24 05:53:18|Successful
wa5613205787-hnl-1732134838-PWwyL6|wa5613205787-hnl|175.01|2024-11-20 20:33:58|Successful
wa5613205787-hnl-1733355498-AtZvhL|wa5613205787-hnl|38.6|2024-12-04 23:38:18|Successful
wa5613205787-hnl-1736665648-d8y3ga|wa5613205787-hnl|75.09|2025-01-12 07:07:28|Successful
wa5613205787-hnl-1730110845-7IJANg|wa5613205787-hnl|41.36|2024-10-28 10:20:45|Successful
wa5613205787-hnl-1734055775-86kLoA|wa5613205787-hnl|183.21|2024-12-13 02:09:35|Successful
wa5613205787-hnl-1732037705-CCadeF|wa5613205787-hnl|107.69|2024-11-19 17:35:05|Successful
wa2208151056-thb-1733717175-Q3NJkP|wa2208151056-thb|7.74|2024-12-09 04:06:15|Successful
wa2208151056-thb-1732442071-tg8eqw|wa2208151056-thb|108.22|2024-11-24 09:54:31|Cancelled
wa2208151056-thb-1736119235-YX6EfC|wa2208151056-thb|102.6|2025-01-05 23:20:35|Successful
wa2208151056-thb-1731996383-1BerYa|wa2208151056-thb|57.61|2024-11-19 06:06:23|Successful
wa2208151056-thb-1734547647-xmdEha|wa2208151056-thb|165.92|2024-12-18 18:47:27|Successful
wa2208151056-thb-1732086184-19bh09|wa2208151056-thb|55.43|2024-11-20 07:03:04|Successful
wa2208151056-thb-1734129515-pA9zh8|wa2208151056-thb|49.57|2024-12-13 22:38:35|Successful
wa2208151056-thb-1734601815-Cg4vQm|wa2208151056-thb|30.48|2024-12-19 09:50:15|Successful
wa2208151056-thb-1733796284-OKs3NG|wa2208151056-thb|107.89|2024-12-10 02:04:44|Successful
wa2208151056-thb-1731729186-1pz1ZT|wa2208151056-thb|174.22|2024-11-16 03:53:06|Successful
wa2208151056-thb-1734813854-vUwd51|wa2208151056-thb|170.21|2024-12-21 20:44:14|Successful
wa2208151056-thb-1733015243-0xG6Ny|wa2208151056-thb|59.23|2024-12-01 01:07:23|Successful
wa2208151056-thb-1732739880-rzkAPX|wa2208151056-thb|55.44|2024-11-27 20:38:00|Successful
wa2208151056-thb-1734305761-9td4WU|wa2208151056-thb|82.1|2024-12-15 23:36:01|Unsuccessful
wa2208151056-thb-1733916857-5AUBPm|wa2208151056-thb|197.66|2024-12-11 11:34:17|Successful
wa2208151056-thb-1732511110-IpZgjN|wa2208151056-thb|7.51|2024-11-25 05:05:10|Successful
wa2208151056-thb-1732815066-QvFAZD|wa2208151056-thb|46.21|2024-11-28 17:31:06|Successful
wa2208151056-thb-1735591167-k6TVP4|wa2208151056-thb|183.09|2024-12-30 20:39:27|Successful
wa2208151056-thb-1732693385-EKzXYk|wa2208151056-thb|164.5|2024-11-27 07:43:05|Successful
wa2208151056-thb-1733752424-fGqmXc|wa2208151056-thb|186.83|2024-12-09 13:53:44|Successful
wa2208151056-thb-1732698868-Fob5y0|wa2208151056-thb|83.15|2024-11-27 09:14:28|Successful
wa2208151056-thb-1734267993-TysR3a|wa2208151056-thb|44.85|2024-12-15 13:06:33|Successful
wa2208151056-thb-1735798665-cshj9J|wa2208151056-thb|140.59|2025-01-02 06:17:45|Successful
wa2208151056-thb-1734852207-3vWJZC|wa2208151056-thb|37.14|2024-12-22 07:23:27|Successful
wa2208151056-thb-1733011846-ms5INL|wa2208151056-thb|12.3|2024-12-01 00:10:46|Successful
wa2208151056-thb-1736546805-xmDqEW|wa2208151056-thb|126.42|2025-01-10 22:06:45|Successful
wa2208151056-thb-1734132626-HbHsQU|wa2208151056-thb|189.99|2024-12-13 23:30:26|Successful
wa2208151056-thb-1736128300-j4grQ0|wa2208151056-thb|92.66|2025-01-06 01:51:40|Successful
wa2208151056-thb-1734315104-cuti4w|wa2208151056-thb|18.32|2024-12-16 02:11:44|Successful
wa2208151056-thb-1736300068-D0p9zb|wa2208151056-thb|151.95|2025-01-08 01:34:28|Successful
wa2208151056-thb-1732792207-67Ow45|wa2208151056-thb|10.38|2024-11-28 11:10:07|Successful
wa2208151056-thb-1734213515-8w16gF|wa2208151056-thb|175.21|2024-12-14 21:58:35|Successful
wa2208151056-thb-1735392889-wae4N8|wa2208151056-thb|54.25|2024-12-28 13:34:49|Successful
wa2208151056-thb-1736070653-Xt7TE2|wa2208151056-thb|176.34|2025-01-05 09:50:53|Successful
wa2208151056-thb-1732529175-M9nbOj|wa2208151056-thb|41.58|2024-11-25 10:06:15|Successful
wa2021991646-tzs-1734997040-QQ0soS|wa2021991646-tzs|66.38|2024-12-23 23:37:20|Successful
wa2021991646-tzs-1730603402-Wky2so|wa2021991646-tzs|75.71|2024-11-03 03:10:02|Successful
wa2021991646-tzs-1735604905-nS7yGB|wa2021991646-tzs|197.99|2024-12-31 00:28:25|Successful
wa2021991646-tzs-1726266981-6HecXl|wa2021991646-tzs|129.67|2024-09-13 22:36:21|Successful
wa2021991646-tzs-1718870749-lXGw4b|wa2021991646-tzs|100.91|2024-06-20 08:05:49|Successful
wa2021991646-tzs-1720745698-79zvV7|wa2021991646-tzs|87.62|2024-07-12 00:54:58|Successful
wa2021991646-tzs-1724278040-nP0x8X|wa2021991646-tzs|79.05|2024-08-21 22:07:20|Successful
wa2021991646-tzs-1729652965-59MrPO|wa2021991646-tzs|107.31|2024-10-23 03:09:25|Unsuccessful
wa2021991646-tzs-1732414032-picmaJ|wa2021991646-tzs|142.38|2024-11-24 02:07:12|Successful
wa2021991646-tzs-1723791581-wtNMNd|wa2021991646-tzs|128.21|2024-08-16 06:59:41|Successful
wa2021991646-tzs-1728697827-tDBpvr|wa2021991646-tzs|158.02|2024-10-12 01:50:27|Successful
wa2021991646-tzs-1727048885-BOmcqw|wa2021991646-tzs|179.31|2024-09-22 23:48:05|Successful
wa2021991646-tzs-1729718473-h7OxDB|wa2021991646-tzs|118.69|2024-10-23 21:21:13|Successful
wa2021991646-tzs-1732308665-DbV3ii|wa2021991646-tzs|181.33|2024-11-22 20:51:05|Successful
wa2021991646-tzs-1718969934-z9goi4|wa2021991646-tzs|113.19|2024-06-21 11:38:54|Successful
wa2021991646-tzs-1732175886-lvFTAG|wa2021991646-tzs|78.6|2024-11-21 07:58:06|Successful
wa2021991646-tzs-1724062373-6JwhpU|wa2021991646-tzs|121.19|2024-08-19 10:12:53|Successful
wa2021991646-tzs-1719953907-msaS5D|wa2021991646-tzs|52.39|2024-07-02 20:58:27|Successful
wa2021991646-tzs-1716060337-bsh1KT|wa2021991646-tzs|82.06|2024-05-18 19:25:37|Successful
wa2021991646-tzs-1716989522-sBvYFW|wa2021991646-tzs|158.7|2024-05-29 13:32:02|Successful
wa2021991646-tzs-1727715078-M5tRgG|wa2021991646-tzs|58.62|2024-09-30 16:51:18|Successful
wa2021991646-tzs-1720484854-jTGzwt|wa2021991646-tzs|195.11|2024-07-09 00:27:34|Successful
wa2021991646-tzs-1716793103-UeoKZH|wa2021991646-tzs|48.62|2024-05-27 06:58:23|Successful
wa2021991646-tzs-1726704658-GudBdL|wa2021991646-tzs|169.18|2024-09-19 00:10:58|Successful
wa2021991646-tzs-1729108351-UPjYPA|wa2021991646-tzs|57.46|2024-10-16 19:52:31|Successful
wa2021991646-tzs-1722077856-4bY40A|wa2021991646-tzs|132.4|2024-07-27 10:57:36|Successful
wa2021991646-tzs-1736020560-M34Xy6|wa2021991646-tzs|32.03|2025-01-04 19:56:00|Successful
wa2021991646-tzs-1725830950-ZdiJKG|wa2021991646-tzs|141.59|2024-09-08 21:29:10|Successful
wa2021991646-tzs-1720646337-2DjuiW|wa2021991646-tzs|175.21|2024-07-10 21:18:57|Cancelled
wa2021991646-tzs-1714870262-T2pdk3|wa2021991646-tzs|88.16|2024-05-05 00:51:02|Successful
wa2021991646-tzs-1718373999-iZSUx7|wa2021991646-tzs|194.02|2024-06-14 14:06:39|Successful
wa2021991646-tzs-1724856790-odGauI|wa2021991646-tzs|61.43|2024-08-28 14:53:10|Successful
wa2021991646-tzs-1714675277-9FJXwg|wa2021991646-tzs|95.76|2024-05-02 18:41:17|Successful
wa2021991646-tzs-1731640196-MbEyxp|wa2021991646-tzs|7.72|2024-11-15 03:09:56|Successful
wa2021991646-tzs-1722104964-LuLrug|wa2021991646-tzs|142.0|2024-07-27 18:29:24|Successful
wa2021991646-tzs-1725391364-evgGgh|wa2021991646-tzs|95.04|2024-09-03 19:22:44|Successful
wa2021991646-tzs-1727768802-ESzlKN|wa2021991646-tzs|120.79|2024-10-01 07:46:42|Successful
wa2021991646-tzs-1726044836-6OUQNA|wa2021991646-tzs|73.53|2024-09-11 08:53:56|Successful
wa2021991646-tzs-1731746885-3UYoa8|wa2021991646-tzs|57.82|2024-11-16 08:48:05|Successful
wa2021991646-tzs-1714716819-VXQ5NX|wa2021991646-tzs|90.6|2024-05-03 06:13:39|Successful
wa2021991646-tzs-1728487815-keCPM4|wa2021991646-tzs|135.87|2024-10-09 15:30:15|Successful
wa2021991646-tzs-1732441755-HA4ede|wa2021991646-tzs|193.5|2024-11-24 09:49:15|Successful
wa2021991646-tzs-1725822282-jMXXd3|wa2021991646-tzs|1.84|2024-09-08 19:04:42|Successful
wa2021991646-tzs-1722187307-ZvL30O|wa2021991646-tzs|1.49|2024-07-28 17:21:47|Successful
wa2021991646-tzs-1717014251-iooxXV|wa2021991646-tzs|120.41|2024-05-29 20:24:11|Successful
wa2021991646-tzs-1716718575-1GbMXe|wa2021991646-tzs|194.74|2024-05-26 10:16:15|Successful
wa2021991646-tzs-1734840352-LmLTmv|wa2021991646-tzs|115.62|2024-12-22 04:05:52|Successful
wa1235312094-bnd-1713794407-uOuT4O|wa1235312094-bnd|48.02|2024-04-22 14:00:07|Successful
wa1235312094-bnd-1720519067-BvSBts|wa1235312094-bnd|190.51|2024-07-09 09:57:47|Successful
wa1235312094-bnd-1716525689-DRVPv4|wa1235312094-bnd|42.57|2024-05-24 04:41:29|Successful
wa1235312094-bnd-1732739637-Ntp3Mk|wa1235312094-bnd|75.79|2024-11-27 20:33:57|Successful
wa1235312094-bnd-1713759376-4BI2Dz|wa1235312094-bnd|181.83|2024-04-22 04:16:16|Successful
wa1235312094-bnd-1736595145-OscHgc|wa1235312094-bnd|112.41|2025-01-11 11:32:25|Successful
wa1235312094-bnd-1726608964-4hocXC|wa1235312094-bnd|185.09|2024-09-17 21:36:04|Successful
wa1235312094-bnd-1715385411-YSIUZg|wa1235312094-bnd|146.17|2024-05-10 23:56:51|Successful
wa1235312094-bnd-1720016659-uxRoNa|wa1235312094-bnd|8.17|2024-07-03 14:24:19|Unsuccessful
wa1235312094-bnd-1736596917-dtGAmp|wa1235312094-bnd|169.41|2025-01-11 12:01:57|Successful
wa1235312094-bnd-1712920718-AO5WQI|wa1235312094-bnd|116.26|2024-04-12 11:18:38|Successful
wa1235312094-bnd-1735617206-AeBVPf|wa1235312094-bnd|128.07|2024-12-31 03:53:26|Successful
wa1235312094-bnd-1727741898-o9VWx3|wa1235312094-bnd|83.97|2024-10-01 00:18:18|Successful
wa1235312094-bnd-1731072419-iXZNWg|wa1235312094-bnd|70.94|2024-11-08 13:26:59|Successful
wa1235312094-bnd-1736349083-yN5eMO|wa1235312094-bnd|96.72|2025-01-08 15:11:23|Successful
wa1235312094-bnd-1713415219-B5gP89|wa1235312094-bnd|103.81|2024-04-18 04:40:19|Successful
wa1235312094-bnd-1715007927-IUsHfk|wa1235312094-bnd|67.85|2024-05-06 15:05:27|Successful
wa1235312094-bnd-1723726088-aktQSE|wa1235312094-bnd|46.48|2024-08-15 12:48:08|Successful
wa1235312094-bnd-1724882641-yQo9R7|wa1235312094-bnd|11.23|2024-08-28 22:04:01|Cancelled
wa1235312094-bnd-1713775728-Qc4XMr|wa1235312094-bnd|76.94|2024-04-22 08:48:48|Successful
wa1235312094-bnd-1735621533-iDDPSQ|wa1235312094-bnd|118.22|2024-12-31 05:05:33|Successful
wa1235312094-bnd-1723535338-E93IK2|wa1235312094-bnd|84.3|2024-08-13 07:48:58|Successful
wa1235312094-bnd-1715376291-k92NU1|wa1235312094-bnd|31.69|2024-05-10 21:24:51|Successful
wa1235312094-bnd-1723465103-f0sSRS|wa1235312094-bnd|83.5|2024-08-12 12:18:23|Successful
wa1235312094-bnd-1726913526-WGWNsb|wa1235312094-bnd|45.49|2024-09-21 10:12:06|Successful
wa1235312094-bnd-1718105531-zKYI5I|wa1235312094-bnd|34.31|2024-06-11 11:32:11|Cancelled
wa1235312094-bnd-1716529587-fW9hhe|wa1235312094-bnd|33.61|2024-05-24 05:46:27|Successful
wa1235312094-bnd-1715397815-iGtZzS|wa1235312094-bnd|141.6|2024-05-11 03:23:35|Successful
wa1235312094-bnd-1728006079-PTcT5o|wa1235312094-bnd|179.91|2024-10-04 01:41:19|Successful
wa1235312094-bnd-1713569507-VOKrYT|wa1235312094-bnd|165.25|2024-04-19 23:31:47|Successful
wa1235312094-bnd-1731632888-cHZBgo|wa1235312094-bnd|99.25|2024-11-15 01:08:08|Successful
wa1235312094-bnd-1712072844-jeRQRL|wa1235312094-bnd|83.15|2024-04-02 15:47:24|Successful
wa1235312094-bnd-1736177700-9paCDU|wa1235312094-bnd|23.61|2025-01-06 15:35:00|Successful
wa1235312094-bnd-1722627693-7WRVkX|wa1235312094-bnd|50.18|2024-08-02 19:41:33|Successful
wa1235312094-bnd-1723775078-tvaf1S|wa1235312094-bnd|86.45|2024-08-16 02:24:38|Successful
wa1235312094-bnd-1733619345-rg8thN|wa1235312094-bnd|139.2|2024-12-08 00:55:45|Successful
wa1235312094-bnd-1719428413-EgQv6o|wa1235312094-bnd|90.32|2024-06-26 19:00:13|Successful
wa1235312094-bnd-1713727094-T9eKmr|wa1235312094-bnd|95.37|2024-04-21 19:18:14|Successful
wa1235312094-bnd-1727858819-Imuvh1|wa1235312094-bnd|105.04|2024-10-02 08:46:59|Successful
wa1235312094-bnd-1724714334-WiHiKh|wa1235312094-bnd|61.0|2024-08-26 23:18:54|Successful
wa1235312094-bnd-1735079706-FHhdUW|wa1235312094-bnd|93.36|2024-12-24 22:35:06|Successful
wa1235312094-bnd-1716222039-6GdG33|wa1235312094-bnd|56.46|2024-05-20 16:20:39|Successful
wa1235312094-bnd-1725774717-GarPR3|wa1235312094-bnd|154.91|2024-09-08 05:51:57|Successful
wa1235312094-bnd-1733718211-OuLUjc|wa1235312094-bnd|35.18|2024-12-09 04:23:31|Successful
wa9073421753-syp-1730104687-rvhUdu|wa9073421753-syp|54.46|2024-10-28 08:38:07|Successful
wa9073421753-syp-1717237678-z8eWDU|wa9073421753-syp|177.91|2024-06-01 10:27:58|Successful
wa9073421753-syp-1722611531-GonlEe|wa9073421753-syp|113.94|2024-08-02 15:12:11|Successful
wa9073421753-syp-1727768916-a5Yie2|wa9073421753-syp|44.22|2024-10-01 07:48:36|Successful
wa9073421753-syp-1731830919-TPv93c|wa9073421753-syp|9.09|2024-11-17 08:08:39|Successful
wa9073421753-syp-1723830621-6VYPux|wa9073421753-syp|47.44|2024-08-16 17:50:21|Successful
wa9073421753-syp-1735028331-9rMSrB|wa9073421753-syp|127.04|2024-12-24 08:18:51|Successful
wa9073421753-syp-1734870677-lJhTZD|wa9073421753-syp|83.11|2024-12-22 12:31:17|Successful
wa9073421753-syp-1736528779-exN5Yz|wa9073421753-syp|3.39|2025-01-10 17:06:19|Successful
wa9073421753-syp-1723767381-woMJTz|wa9073421753-syp|19.21|2024-08-16 00:16:21|Successful
wa9073421753-syp-1734839847-xDZ0Hf|wa9073421753-syp|148.38|2024-12-22 03:57:27|Successful
wa9073421753-syp-1734696009-AYlHGV|wa9073421753-syp|100.05|2024-12-20 12:00:09|Successful
wa9073421753-syp-1717711256-b3XVOp|wa9073421753-syp|148.9|2024-06-06 22:00:56|Successful
wa9073421753-syp-1732087864-WTxnCp|wa9073421753-syp|78.27|2024-11-20 07:31:04|Successful
wa9073421753-syp-1718601239-cOszed|wa9073421753-syp|192.12|2024-06-17 05:13:59|Successful
wa9073421753-syp-1732766335-fU0d6t|wa9073421753-syp|149.99|2024-11-28 03:58:55|Successful
wa9073421753-syp-1731930067-c7WZBu|wa9073421753-syp|93.48|2024-11-18 11:41:07|Successful
wa9073421753-syp-1722312172-8ronNg|wa9073421753-syp|86.52|2024-07-30 04:02:52|Successful
wa9073421753-syp-1734228899-5DJzra|wa9073421753-syp|83.34|2024-12-15 02:14:59|Successful
wa9073421753-syp-1733172613-NuTVQe|wa9073421753-syp|174.63|2024-12-02 20:50:13|Successful
wa9073421753-syp-1732697722-0k6T3x|wa9073421753-syp|141.18|2024-11-27 08:55:22|Successful
wa9073421753-syp-1731250172-Ep2Uy5|wa9073421753-syp|68.99|2024-11-10 14:49:32|Successful
wa9073421753-syp-1733455706-mSLZol|wa9073421753-syp|184.44|2024-12-06 03:28:26|Successful
wa9073421753-syp-1721172739-mWConT|wa9073421753-syp|146.68|2024-07-16 23:32:19|Cancelled
wa9073421753-syp-1721335648-npDyf5|wa9073421753-syp|98.03|2024-07-18 20:47:28|Successful
wa9073421753-syp-1728146020-mNFFBv|wa9073421753-syp|1.86|2024-10-05 16:33:40|Successful
wa9073421753-syp-1719010873-U0lcMl|wa9073421753-syp|171.57|2024-06-21 23:01:13|Successful
wa9073421753-syp-1733864704-l2jXOS|wa9073421753-syp|76.27|2024-12-10 21:05:04|Successful
wa9073421753-syp-1724299748-ubJJtH|wa9073421753-syp|95.25|2024-08-22 04:09:08|Successful
wa9073421753-syp-1726917668-6CvOaX|wa9073421753-syp|6.24|2024-09-21 11:21:08|Successful
wa9073421753-syp-1728642992-ZYpwe4|wa9073421753-syp|80.98|2024-10-11 10:36:32|Successful
wa9073421753-syp-1726626848-LhMhRL|wa9073421753-syp|130.02|2024-09-18 02:34:08|Successful
wa9073421753-syp-1729364018-yLwT3w|wa9073421753-syp|85.69|2024-10-19 18:53:38|Successful
wa9073421753-syp-1731722672-Q2eUZY|wa9073421753-syp|26.49|2024-11-16 02:04:32|Cancelled
wa9073421753-syp-1730340570-LGdjER|wa9073421753-syp|120.09|2024-10-31 02:09:30|Successful
wa9073421753-syp-1730642252-SZCXum|wa9073421753-syp|165.16|2024-11-03 13:57:32|Successful
wa9073421753-shp-1710212908-kukxyZ|wa9073421753-shp|128.57|2024-03-12 03:08:28|Successful
